Zone ID,Mean,Median,Standard deviation,Variance,Minimum,Maximum,Median absolute deviation,pixel count
55073000601,6.8090936,6.8090936,0.0,0.0,6.8090936,6.8090936,0.0,1
55073001202,6.89250845,6.89250845,0.0025738500000000997,6.6247038225005134e-06,6.8899346,6.8950823,0.0025738500000000997,2
55073000400,6.8090936,6.8090936,0.0,0.0,6.8090936,6.8090936,0.0,1
55073001201,6.4907593499999985,6.0697071000000005,1.0247508392615072,1.0501142825671634,5.4794635,8.2565909,0.5012959500000007,6
55073002000,7.036949933333333,7.2022662,0.34706198499179136,0.1204520214264424,6.5540657,7.3545179,0.15225169999999988,3
55073001900,7.08545025,7.04867425,0.20031830435150583,0.040127423058262515,6.8899346,7.3545179,0.15616580000000013,4
55073001500,6.1520363,5.7519356,0.877657351439862,0.7702824265364335,5.3231189,7.7787737,0.3416959500000005,6
55073002100,6.113820199999999,6.1893083,0.6176507748266599,0.3814924796439733,4.9558146,6.9358384,0.3477399000000001,6
55073001600,5.178549888888889,5.0875709,0.2884425831173702,0.08319912375542102,4.8762589,5.797577,0.18018960000000028,9
55073001700,5.917092216666667,5.727467900000001,0.6232449993531262,0.3884343292186782,5.0875709,6.8237237,0.4439507000000007,6
55073001800,6.487768716666667,6.6609611,0.9514947482286342,0.905342255906672,5.0722855,8.2565909,0.8521510500000002,12
55073002300,6.66360927,6.5928527500000005,0.753018261118713,0.5670365015782501,5.323845,7.7787737,0.5748145499999993,10
55073002200,6.233460216666668,6.5871429,0.7249002065029168,0.5254803093879714,4.785658,6.9358384,0.20397290000000012,6
55069961000,2.305561,2.305561,0.0,0.0,2.305561,2.305561,0.0,1
55009021400,1.2757937766666665,1.27223555,0.23159145232616146,0.05363460079054072,0.87926656,1.6729687,0.05154415000000001,6
55009021500,1.31917934,1.27223555,0.3479725296447232,0.12108488138734776,0.87926656,1.8529797,0.21002151999999996,4
55009020502,2.1780677,2.1780677,0.30387299999999995,0.09233880012899998,1.8741947,2.4819407,0.30387299999999995,2
55009002003,1.7416401,1.7416401,0.0,0.0,1.7416401,1.7416401,0.0,1
55009002001,1.7416401,1.7416401,0.0,0.0,1.7416401,1.7416401,0.0,1
55009020100,1.4882590333333334,1.3336027000000001,0.4074815163884765,0.16604118619825226,1.0838995,2.1126643,0.24401230000000018,6
55127000502,7.1780806,7.1780806,0.0,0.0,7.1780806,7.1780806,0.0,1
55127000301,8.500706833333334,8.8529122,1.8755839883972019,3.5178152975319548,5.3566882,10.930121,1.3277230999999996,6
55127000901,9.7321559,9.7321559,0.0,0.0,9.7321559,9.7321559,0.0,1
55127000101,9.4119473,9.4119473,0.0,0.0,9.4119473,9.4119473,0.0,1
55127000102,5.87438885,5.87438885,3.5375584499999997,12.5143197871664,2.3368304,9.4119473,3.5375584499999997,2
55127000400,7.1780806,7.1780806,0.0,0.0,7.1780806,7.1780806,0.0,1
55127000800,10.5455462,10.5455462,0.7981458000000003,0.6370367180576405,9.7474004,11.343692,0.7981458000000003,2
55127000600,9.911630174999999,9.9245327,0.4506712591662374,0.20310458383848193,9.2867633,10.510692,0.38164580000000026,4
55127000200,7.191223683333334,7.067629849999999,1.9311510702033001,3.7293444559473516,4.511291,9.7321559,2.02762955,6
55127001602,11.549045,11.549045,0.20535299999999967,0.04216985460899987,11.343692,11.754398,0.20535299999999967,2
55127001000,9.7666471,11.343692,2.5262616222899044,6.38199778425482,6.2018513,11.754398,0.41070599999999935,3
55069960900,2.305561,2.305561,0.0,0.0,2.305561,2.305561,0.0,1
55069960800,3.943347,3.943347,0.0,0.0,3.943347,3.943347,0.0,1
55069960600,4.327733591666667,4.2836935,0.8744347120784571,0.7646360656877342,2.305561,5.5197396,0.5308761,12
55069960400,4.21413443125,4.1706152,0.433917536667033,0.18828442862718592,3.5279632,5.3029013,0.2952976500000002,16
55069960300,3.57367945,3.55425645,0.23485141664366757,0.055155187899537536,3.1547117,3.8999404,0.19010490000000013,8
55069960200,3.5279632,3.5279632,0.0,0.0,3.5279632,3.5279632,0.0,1
55069960100,2.8810718,3.0611300999999997,0.5957758053496108,0.35494881023997743,1.457209,3.5279632,0.1777875499999999,8
55069960700,3.5376982333333333,3.7010237,0.545512153085235,0.29758350916368886,2.4144127,4.1385005,0.17956189999999994,6
55069960500,3.099723875,3.3678444499999998,0.7443004603881179,0.5539831753339644,1.457209,3.8151763,0.31613004999999994,8
55009001802,1.57221675,1.57221675,0.30197795000000005,0.09119068228620253,1.2702388,1.8741947,0.30197795000000005,2
55009001801,1.7416401,1.7416401,0.0,0.0,1.7416401,1.7416401,0.0,1
55009940003,1.6168875,1.6168875,0.0,0.0,1.6168875,1.6168875,0.0,1
55009001400,1.7416401,1.7416401,0.0,0.0,1.7416401,1.7416401,0.0,1
55009001300,1.7416401,1.7416401,0.0,0.0,1.7416401,1.7416401,0.0,1
55009001200,1.7416401,1.7416401,0.0,0.0,1.7416401,1.7416401,0.0,1
55009001100,1.7416401,1.7416401,0.0,0.0,1.7416401,1.7416401,0.0,1
55009001000,1.7416401,1.7416401,0.0,0.0,1.7416401,1.7416401,0.0,1
55009000900,1.7416401,1.7416401,0.0,0.0,1.7416401,1.7416401,0.0,1
55009000800,1.6168875,1.6168875,0.0,0.0,1.6168875,1.6168875,0.0,1
55009000700,1.6168875,1.6168875,0.0,0.0,1.6168875,1.6168875,0.0,1
55009000600,1.6168875,1.6168875,0.0,0.0,1.6168875,1.6168875,0.0,1
55009000500,1.6168875,1.6168875,0.0,0.0,1.6168875,1.6168875,0.0,1
55009000402,1.6168875,1.6168875,0.0,0.0,1.6168875,1.6168875,0.0,1
55009000401,1.6168875,1.6168875,0.0,0.0,1.6168875,1.6168875,0.0,1
55009000303,1.6168875,1.6168875,0.0,0.0,1.6168875,1.6168875,0.0,1
55009000200,1.6168875,1.6168875,0.0,0.0,1.6168875,1.6168875,0.0,1
55009000100,2.4819407,2.4819407,0.0,0.0,2.4819407,2.4819407,0.0,1
55009020702,1.2955292900000002,1.31494095,0.28150376192058124,0.0792443679754393,0.87926656,1.6729687,0.18682955,4
55009010300,1.5017705000000001,1.5017705000000001,0.17119819999999997,0.02930882368323999,1.3305723,1.6729687,0.17119819999999997,2
55009010202,1.3305723,1.3305723,0.0,0.0,1.3305723,1.3305723,0.0,1
55009020600,1.4355956,1.51034335,0.22442050738336056,0.050364564134204995,1.0838995,1.6377962,0.12041479999999993,4
55009002002,1.7416401,1.7416401,0.0,0.0,1.7416401,1.7416401,0.0,1
55009001600,1.7416401,1.7416401,0.0,0.0,1.7416401,1.7416401,0.0,1
55009021303,1.6168875,1.6168875,0.0,0.0,1.6168875,1.6168875,0.0,1
55009021304,1.6168875,1.6168875,0.0,0.0,1.6168875,1.6168875,0.0,1
55009021302,1.6168875,1.6168875,0.0,0.0,1.6168875,1.6168875,0.0,1
55009021301,1.6168875,1.6168875,0.0,0.0,1.6168875,1.6168875,0.0,1
55009940001,1.7034929666666665,1.6211638000000002,0.4164370540048587,0.1734198199482456,1.227484,2.4819407,0.30403044999999995,6
55009010201,1.6168875,1.6168875,0.0,0.0,1.6168875,1.6168875,0.0,1
55009940002,1.6254401,1.6254401,0.0,0.0,1.6254401,1.6254401,0.0,1
55009000302,1.6168875,1.6168875,0.0,0.0,1.6168875,1.6168875,0.0,1
55009940004,1.6168875,1.6168875,0.0,0.0,1.6168875,1.6168875,0.0,1
55009021200,1.6168875,1.6168875,0.0,0.0,1.6168875,1.6168875,0.0,1
55009021100,1.6168875,1.6168875,0.0,0.0,1.6168875,1.6168875,0.0,1
55009021000,1.6168875,1.6168875,0.0,0.0,1.6168875,1.6168875,0.0,1
55009020900,1.6168875,1.6168875,0.0,0.0,1.6168875,1.6168875,0.0,1
55009020800,1.7416401,1.7416401,0.0,0.0,1.7416401,1.7416401,0.0,1
55009010100,1.6168875,1.6168875,0.0,0.0,1.6168875,1.6168875,0.0,1
55027962000,3.2844371,3.2844371,0.0,0.0,3.2844371,3.2844371,0.0,1
55027961300,3.0154508,3.0154508,0.0,0.0,3.0154508,3.0154508,0.0,1
55027961200,3.2541042,3.2541042,0.0,0.0,3.2541042,3.2541042,0.0,1
55027961400,3.3184756833333338,3.1871798,0.39573695572308465,0.15660773812497467,3.0154508,4.1781602,0.10509985,6
55027960500,3.8550444750000006,3.8392068999999998,0.5727856162531595,0.3280833621865117,3.2706571,4.471107,0.5560261999999998,4
55027961900,3.2844371,3.2844371,0.0,0.0,3.2844371,3.2844371,0.0,1
55027961700,3.4395563666666664,3.50757105,0.3832827617490324,0.14690567545396555,2.9612843,3.9162251,0.33280374999999984,6
55027961100,3.276341,3.1972484,0.2825131094070857,0.07981365698685998,2.9801622,3.730705,0.14818969999999987,4
55027960300,2.8613134,2.8613134,0.0,0.0,2.8613134,2.8613134,0.0,1
55027960100,3.0890219500000002,2.7903169,0.6337329083524599,0.40161739912886735,2.5972938,4.1781602,0.09694190000000003,4
55027961800,3.3888583888888895,3.730705,0.714422643041082,0.5103997128898053,1.5482278,4.0011554,0.2704504000000001,9
55027960200,3.12998325,3.1347775,0.20130152386066497,0.040522303508625866,2.8613134,3.4067522,0.18120314999999998,6
55027961000,1.5482278,1.5482278,0.0,0.0,1.5482278,1.5482278,0.0,1
55027960900,1.5482278,1.5482278,0.0,0.0,1.5482278,1.5482278,0.0,1
55027960800,1.5482278,1.5482278,0.0,0.0,1.5482278,1.5482278,0.0,1
55027960700,3.2706571,3.2706571,0.0,0.0,3.2706571,3.2706571,0.0,1
55027960600,3.124910625,3.2843526,1.0147912791339837,1.0298013402063868,1.5482278,4.3827095,0.5560261999999998,4
55087012505,1.4070096,1.4070096,0.0,0.0,1.4070096,1.4070096,0.0,1
55087012503,1.6815697,1.6815697,0.0,0.0,1.6815697,1.6815697,0.0,1
55087012504,1.6815697,1.6815697,0.0,0.0,1.6815697,1.6815697,0.0,1
55087012901,1.7925451,1.7925451,0.01285780000000003,0.00016532302084000078,1.7796873,1.8054029,0.01285780000000003,2
55087012601,1.16849801,1.16849801,0.23851159000000005,0.056887778564328126,0.92998642,1.4070096,0.23851159000000005,2
55089610101,2.11277425,2.11277425,0.018308650000000037,0.00033520666482250136,2.0944656,2.1310829,0.018308650000000037,2
55089610102,3.27793575,3.27793575,0.23615484999999992,0.05576911317852246,3.0417809,3.5140906,0.23615484999999992,2
55089660201,1.9934458,1.9934458,0.0,0.0,1.9934458,1.9934458,0.0,1
55089660202,1.5750484500000002,1.5750484500000002,0.04237784999999994,0.0017958821706224948,1.5326706,1.6174263,0.04237784999999994,2
55089660100,0.84209524,0.84209524,0.0,0.0,0.84209524,0.84209524,0.0,1
55027960400,2.899366733333333,3.19430615,0.6234494022978225,0.38868915722551217,1.5482278,3.3023426,0.1047172999999999,6
55027961600,3.135802025,3.14325215,0.11829281987124943,0.013993191233091862,2.9801622,3.2765416,0.10509985,4
55027961500,3.069896625,3.09329865,0.12645647606114083,0.015991240337801884,2.8728268,3.2201624,0.07691025000000007,4
55109120903,5.831406425,5.846595000000001,0.11619917570594847,0.013502248434741885,5.6552736,5.9771621,0.07793325000000006,4
55109120501,5.5795075999999995,5.5795075999999995,0.3425525999999999,0.11734228376675991,5.236955,5.9220602,0.3425525999999999,2
55109120901,5.8037566,5.8037566,0.017539000000000193,0.0003076165210000068,5.7862176,5.8212956,0.017539000000000193,2
55109120201,5.6552736,5.6552736,0.0,0.0,5.6552736,5.6552736,0.0,1
55109120502,5.8757922,5.8757922,0.0,0.0,5.8757922,5.8757922,0.0,1
55005001002,3.9002298,3.8626635,0.13948066945948684,0.019454857152866628,3.7265429,4.0856229,0.10780260000000008,6
55005001001,3.9002298,3.8626635,0.13948066945948684,0.019454857152866628,3.7265429,4.0856229,0.10780260000000008,6
55005000600,4.439302,4.439302,0.0,0.0,4.439302,4.439302,0.0,1
55005000200,3.577389525,3.3047579,1.1232103943542777,1.2616015899854922,2.3384394,5.3616029,0.6328821499999999,4
55005000500,4.439302,4.439302,0.0,0.0,4.439302,4.439302,0.0,1
55005000300,4.907285333333334,4.752992300000001,1.1347468316800957,1.2876503720080155,3.6042037,7.0424396,0.7160608500000001,6
55005000900,4.518089725,4.428891800000001,0.3161272974758736,0.09993646820939947,4.2332505,5.2790093,0.1247069999999999,8
55005000100,4.928734659999999,4.9735856,1.4118714895469948,1.99338110299565,3.0053121,7.0424396,1.5422213500000002,10
55005000800,4.9167774500000005,4.46194045,1.1678562342931496,1.363888183977376,3.6668404,6.5996021,0.6893555000000002,6
55005000400,5.577011525,5.264459,0.8796334524441313,0.7737550106587818,4.7366885,7.0424396,0.3397302000000004,4
55087012902,1.74809745,1.74809745,0.03158985000000003,0.0009979186230225018,1.7165076,1.7796873,0.03158985000000003,2
55087012602,1.5296745999999999,1.5296745999999999,0.4209432999999999,0.17719326181488992,1.1087313,1.9506179,0.4209432999999999,2
55087012506,1.4070096,1.4070096,0.0,0.0,1.4070096,1.4070096,0.0,1
55087013100,2.224193725,2.18884595,0.5209108434779139,0.2713481068528718,1.5402733,2.9788097,0.39986830000000007,4
55087940000,2.08031085,1.92154245,0.47154894657082963,0.22235840901205914,1.5402733,2.9788097,0.26156215000000005,6
55087011900,1.6815697,1.6815697,0.0,0.0,1.6815697,1.6815697,0.0,1
55089650102,1.6174263,1.6174263,0.0,0.0,1.6174263,1.6174263,0.0,1
55089630202,1.5715173,1.5715173,0.0,0.0,1.5715173,1.5715173,0.0,1
55089630100,1.5715173,1.5715173,0.0,0.0,1.5715173,1.5715173,0.0,1
55089640200,1.6174263,1.6174263,0.0,0.0,1.6174263,1.6174263,0.0,1
55089630201,2.0416753,2.0416753,0.4701580000000001,0.22104854496400006,1.5715173,2.5118333,0.4701580000000001,2
55089660303,0.84209524,0.84209524,0.0,0.0,0.84209524,0.84209524,0.0,1
55089640100,1.6174263,1.6174263,0.0,0.0,1.6174263,1.6174263,0.0,1
55089620100,1.5645178,1.5645178,0.03679279999999996,0.001353710131839997,1.527725,1.6013106,0.03679279999999996,2
55089650300,1.9934458,1.9934458,0.0,0.0,1.9934458,1.9934458,0.0,1
55089650200,1.6174263,1.6174263,0.0,0.0,1.6174263,1.6174263,0.0,1
55089650101,1.6174263,1.6174263,0.0,0.0,1.6174263,1.6174263,0.0,1
55089660304,1.8329218,1.8329218,0.0,0.0,1.8329218,1.8329218,0.0,1
55089660301,0.84209524,0.84209524,0.0,0.0,0.84209524,0.84209524,0.0,1
55109120904,5.4304757624999995,5.58877425,0.4797785811157865,0.23018748689747728,4.5119957,5.9771621,0.2494730999999999,8
55109120202,5.81621785,5.81621785,0.16094425,0.025903051608062503,5.6552736,5.9771621,0.16094425,2
55109120100,5.6552736,5.6552736,0.0,0.0,5.6552736,5.6552736,0.0,1
55109120400,5.59392795,5.5330884000000005,0.3610251879459207,0.13033918633138736,5.1802384,6.1292966,0.2602367000000001,4
55109120300,5.6552736,5.6552736,0.0,0.0,5.6552736,5.6552736,0.0,1
55109121000,5.660840333333333,5.6830095,0.2677853891749178,0.07170901465556219,5.3223494,5.9771621,0.2941526000000003,3
55109120800,5.173128683333334,5.2679593,0.38666094294064396,0.14950668479574794,4.5119957,5.6490816,0.3038509999999994,6
55109120700,5.0114924125,5.1525362999999995,0.5450291585348701,0.29705678365322863,4.0503077,5.7354434,0.2869925000000002,8
55109120600,5.7149881625,5.7624369,0.3542121212136731,0.12546622681468986,5.2135692,6.193752,0.31761085000000033,8
55087011800,1.9118361,1.9118361,0.0,0.0,1.9118361,1.9118361,0.0,1
55087011700,1.6815697,1.6815697,0.0,0.0,1.6815697,1.6815697,0.0,1
55087012400,1.9118361,1.9118361,0.0,0.0,1.9118361,1.9118361,0.0,1
55087012300,1.9118361,1.9118361,0.0,0.0,1.9118361,1.9118361,0.0,1
55087012200,1.9118361,1.9118361,0.0,0.0,1.9118361,1.9118361,0.0,1
55087012700,1.8349719500000001,1.8367611,0.32804582087021406,0.10761406059041256,1.3889901,2.2773755,0.28722985000000023,4
55087012100,1.9118361,1.9118361,0.0,0.0,1.9118361,1.9118361,0.0,1
55087012000,1.9118361,1.9118361,0.0,0.0,1.9118361,1.9118361,0.0,1
55087012800,1.589031855,1.6949963,0.3918547808974444,0.15355016931218415,0.77742103,2.037682,0.11513954999999998,6
55087013200,2.069515275,2.0682294,0.4082463703529976,0.16666509890639689,1.5494082,2.8658343,0.32386439999999994,8
55087011600,1.6815697,1.6815697,0.0,0.0,1.6815697,1.6815697,0.0,1
55087011502,1.6815697,1.6815697,0.0,0.0,1.6815697,1.6815697,0.0,1
55087011501,1.6815697,1.6815697,0.0,0.0,1.6815697,1.6815697,0.0,1
55087011400,1.6815697,1.6815697,0.0,0.0,1.6815697,1.6815697,0.0,1
55087011300,1.6815697,1.6815697,0.0,0.0,1.6815697,1.6815697,0.0,1
55087011200,1.4070096,1.4070096,0.0,0.0,1.4070096,1.4070096,0.0,1
55087011102,1.4070096,1.4070096,0.0,0.0,1.4070096,1.4070096,0.0,1
55087011101,1.4070096,1.4070096,0.0,0.0,1.4070096,1.4070096,0.0,1
55115100500,2.3587382,2.3587382,0.0,0.0,2.3587382,2.3587382,0.0,1
55115100300,1.8334389733333334,1.6708249,1.0944482552034347,1.1978169833178427,0.58174452,3.2477475,1.08908038,3
55115100200,1.7989180400000002,2.2429385,0.8710972392860179,0.758810400291722,0.58174452,2.5720711,0.3291325999999999,3
55115100100,1.9907058550000003,2.4045039,0.8242909062741224,0.6794554981662141,0.58174452,2.5720711,0.16456630000000017,4
55115100900,2.99993494,3.052344,0.4753956314759133,0.22600100642638238,2.3587382,3.6444783,0.4670262000000003,5
55115100400,2.3587382,2.3587382,0.0,0.0,2.3587382,2.3587382,0.0,1
55115100600,3.0817331625,3.30327195,0.6227175052993451,0.38777709140623984,1.6708249,3.6444783,0.2827328499999999,8
55115101100,2.2659411125,2.3300755,0.35181448635029033,0.12377343280591863,1.5402733,2.7409492,0.20085014999999995,8
55115101000,2.519960725,2.5248483,0.13182345043900348,0.017377422085644405,2.3201411,2.7409492,0.0908943000000002,8
55115100800,4.1981712125,4.14431705,0.2604239897481867,0.06782065443636366,3.9143988,4.6224809,0.1905587499999999,8
55115100700,4.016756333333333,3.9590411,0.3370039152779939,0.11357163891269728,3.5584086,4.6224809,0.3192480000000002,12
55065970400,6.905724716666666,6.7023169,0.6727063930493412,0.4525338912494548,6.1545128,7.9741793,0.4858957499999996,6
55065970300,6.191596499999999,6.1445011,0.3929004476658969,0.15437076177606218,5.6642437,6.7994539,0.4037097000000003,9
55065970200,6.362655233333334,6.35307355,0.4381904651318559,0.1920108837324722,5.6642437,7.0777785,0.21937995,6
55065970500,6.8635702,6.6913327,0.46743810910770855,0.21849838584619005,6.4262145,7.8286565,0.2575204000000002,8
55065970100,6.9850716833333335,6.9297537,0.36310882600691213,0.13184801952411798,6.521067,7.6961543,0.16092780000000007,6
55043960700,5.8245841,5.8245841,0.055666800000000016,0.0030987926222400017,5.7689173,5.8802509,0.055666800000000016,2
55043961200,6.066468566666667,6.1533655,0.12370297199432535,0.015302425280228843,5.8915274,6.1545128,0.0011473000000004063,3
55043960800,6.166372275,6.1338968,0.21505745715339503,0.04624970987728434,5.8915274,6.6898018,0.03247515000000023,8
55043961100,6.175341616666667,6.1338968,0.24696748440662794,0.060992938354138014,5.8915274,6.6898018,0.05304935000000022,6
55043960100,5.591862288888889,5.6370122,0.2926435747132809,0.08564026182096762,5.1551887,6.0385548,0.2695955999999997,9
55043960300,5.764762188888889,5.7779134,0.5012155328646559,0.251217010384801,4.9452214,6.5562572,0.32548759999999977,9
55043960200,5.0987601666666675,5.22141725,0.32554348743012657,0.10597856220816897,4.4582197,5.4524258,0.15172545000000026,6
55043960600,5.9610678466666664,5.8884393,0.4405221595339888,0.19405977304048908,5.2134581,6.6898018,0.22598879999999966,15
55043960500,5.479875105,5.325172950000001,0.6093128864551065,0.37126219360025353,4.5476819,6.5562572,0.4712063500000001,20
55043960400,4.799739873333333,4.5387047,0.6045314415102234,0.3654582637744287,4.1681904,6.5398785,0.20115839999999974,15
55043961000,6.0484141,6.0484141,0.0,0.0,6.0484141,6.0484141,0.0,1
55043960900,6.6898018,6.6898018,0.0,0.0,6.6898018,6.6898018,0.0,1
55087011000,1.4070096,1.4070096,0.0,0.0,1.4070096,1.4070096,0.0,1
55087010900,0.66537644,0.66537644,0.0,0.0,0.66537644,0.66537644,0.0,1
55087010800,1.4771911,1.4771911,0.0,0.0,1.4771911,1.4771911,0.0,1
55087010700,1.4771911,1.4771911,0.0,0.0,1.4771911,1.4771911,0.0,1
55087010602,1.4771911,1.4771911,0.0,0.0,1.4771911,1.4771911,0.0,1
55087010601,1.6815697,1.6815697,0.0,0.0,1.6815697,1.6815697,0.0,1
55087010500,1.6815697,1.6815697,0.0,0.0,1.6815697,1.6815697,0.0,1
